addr:street,building,name,name:kn,addr:housenumber,addr:city,addr:postcode,name:en,nodes,building:levels,building:material,alt_name,shop,amenity,government,office,roof:levels,addr:housename,addr:suburb,organic,payment:credit_cards,payment:debit_cards,website,addr:country,branch,brand,brand:wikidata,email,phone,note,addr:district,addr:full,addr:state,source,nohousenumber,religion,layer,brand:ks,brand:pa,brand:ur,brand:wikipedia,cuisine,name:ks,name:pa,name:ur,takeaway,tourism,fixme,opening_hours,landuse,check_date,operator,dog,internet_access,pets,roof:shape,short_name,healthcare,air_conditioning,not:brand:wikidata,payment:cash,payment:contactless,building:levels:underground,construction,height,ways,type,building_category,area_sqm,levels,estimated_floor_area_sqm,height_meters,has_address,longitude,latitude
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967869, 3534967873, 3534967867, 3534967863, 3534967869]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,98.33433406695198,,98.33433406695198,,False,77.6300120308094,12.935065546128776
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966917, 3534966903, 3534966842, 3534966858, 3534966917]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,97.84478958774685,,97.84478958774685,,False,77.63535924822898,12.929785792810963
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964990, 3553104829, 3534964975, 3534964967, 3534964978, 3534964990]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,130.1878398823023,,130.1878398823023,,False,77.63498229594508,12.929555247445698
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967395, 3534967380, 3534967358, 3534967373, 3534967395]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,100.51221120715502,,100.51221120715502,,False,77.63391998182895,12.93042440318221
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966982, 3534966958, 3534966933, 3534966957, 3534966982]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,50.34945697694538,,50.34945697694538,,False,77.63368947205214,12.929934933703995
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967429, 3534967434, 3534967424, 3534967420, 3534967429]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,58.27253071844103,,58.27253071844103,,False,77.63341985,12.930598750000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3534968332, 3534968344, 3534968328, 3534968315, 3534968332]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,322.54416646695273,,322.54416646695273,,False,77.62914955800626,12.937253220020763
nan,retail,nan,nan,580,nan,560034,nan,"[3534967477, 3534967481, 3534967478, 3534967472, 3534967477]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,539.3996958456744,,539.3996958456744,,True,77.63318591620471,12.93103864956947
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967170, 3534967157, 3534967139, 3534967155, 3534967170]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,103.24615609561916,,103.24615609561916,,False,77.63387287560782,12.930074480065576
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967096, 3534966951, 3534966952, 3534967097, 3534967096]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,56.73728240145452,,56.73728240145452,,False,77.63340300616322,12.929961424717625
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967192, 3534967190, 3534967165, 3534967167, 3534967192]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,46.44408949254775,,46.44408949254775,,False,77.63349521961636,12.930160935005086
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967423, 3534967416, 3534967407, 3534967414, 3534967423]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,36.021438366681224,,36.021438366681224,,False,77.63371205000001,12.93054705
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967681, 3534967691, 3534967684, 3534967674, 3534967681]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,286.42460601857186,,286.42460601857186,,False,77.6306501,12.93381265
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967312, 3534967311, 3534967183, 3534967185, 3534967312]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,165.85388868617693,,165.85388868617693,,False,77.63334353944698,12.930195875270805
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967413, 3534967419, 3534967398, 3534967394, 3534967413]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,62.30308662787982,,62.30308662787982,,False,77.63331029999999,12.930513099999999
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966804, 3534964992, 3534964963, 3534964973, 3534966804]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,97.11791835436588,,97.11791835436588,,False,77.63486747181842,12.929538261727549
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967469, 3534967471, 3534967467, 3534967464, 3534967469]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,44.27427789299348,,44.27427789299348,,False,77.63319955,12.930866
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964941, 3534964938, 3534964930, 3534964933, 3534964941]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,146.53053427450345,,146.53053427450345,,False,77.63524185,12.929290000000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967452, 3534967445, 3534967438, 3534967447, 3534967452]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,110.17490845690604,,110.17490845690604,,False,77.63343389728028,12.93070832064655
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967605, 3534967603, 3534967598, 3534967600, 3534967605]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,239.78502300444373,,239.78502300444373,,False,77.63279870412781,12.931675033949722
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967133, 3534967119, 3534966975, 3534967093, 3534967133]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,55.16121247983624,,55.16121247983624,,False,77.63433810000001,12.9300075
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964970, 3534964958, 3534964945, 3534964949, 3534964970]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,117.56717977568717,,117.56717977568717,,False,77.6349381,12.92943695
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967601, 3534967599, 3534967593, 3534967596, 3534967601]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,183.57886819378805,,183.57886819378805,,False,77.63286066475241,12.931574944905709
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966798, 3534964986, 3534964969, 3534964983, 3534966798]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,58.702807416865724,,58.702807416865724,,False,77.63441064999999,12.929534699999998
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964916, 3534964913, 3534964909, 3534964910, 3534964916]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,56.388229143517805,,56.388229143517805,,False,77.63529435,12.929080550000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967102, 3534967099, 3534966977, 3534966979, 3534967102]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,22.850046405983775,,22.850046405983775,,False,77.63333526022473,12.929984174737713
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964954, 3534964947, 3534964939, 3534964944, 3534964954]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,67.89988955238488,,67.89988955238488,,False,77.63482546833204,12.92938539509262
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967446, 3534967448, 3534967433, 3534967428, 3534967446]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,89.08950257663366,,89.08950257663366,,False,77.63316554999999,12.930670099999999
80 Feet Road,yes,Incubex Thrive,nan,nan,nan,560034,nan,"[3534967638, 3534967634, 3534967630, 3534967633, 3534967638]",nan,nan,nan,nan,nan,nan,coworking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,306.86938376218046,,306.86938376218046,,True,77.6316197,12.932829200000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967612, 3534967609, 3534967607, 3534967610, 3534967612]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,304.0116525559306,,304.0116525559306,,False,77.63259340386904,12.93187843385474
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966862, 3534966845, 3534966818, 3534966830, 3534966862]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,89.67271601547039,,89.67271601547039,,False,77.63431274999999,12.929692249999997
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966988, 3534966967, 3534966949, 3534966964, 3534966988]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,35.95298324912755,,35.95298324912755,,False,77.63431012852614,12.929951516468721
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966962, 3534966937, 3534966900, 3534966920, 3534966962]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,95.91035681373523,,95.91035681373523,,False,77.63452352386125,12.929885213826585
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964980, 3534964965, 3534964946, 3534964955, 3534964980]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,116.17759603836853,,116.17759603836853,,False,77.63509929255407,12.929464381872824
nan,yes,nan,nan,nan,nan,nan,nan,"[3534968093, 3534968104, 3534967944, 3534967936, 3534968093]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,158.95479376804775,,158.95479376804775,,False,77.62975018321973,12.9357190991482
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966840, 3534966826, 3534966803, 3534966809, 3534966840]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,70.56502870168222,,70.56502870168222,,False,77.63442583483331,12.929640725451133
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964928, 3534964925, 3534964920, 3534964924, 3534964928]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,40.18463906111635,,40.18463906111635,,False,77.63529815,12.92916075
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967677, 3534967672, 3534967662, 3534967668, 3534967677]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,288.4029024120997,,288.4029024120997,,False,77.63078605,12.9336379
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967337, 3534967323, 3534967186, 3534967303, 3534967337]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,85.43311126008753,,85.43311126008753,,False,77.63421438504818,12.930242325144064
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967105, 3534966981, 3534966954, 3534966973, 3534967105]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,94.8276448617323,,94.8276448617323,,False,77.63442085,12.92994755
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967647, 3534967643, 3534967637, 3534967641, 3534967647]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,339.4047858566135,,339.4047858566135,,False,77.631427333829,12.933027252254343
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966934, 3534966911, 3534966895, 3534966916, 3534966934]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,50.32636991749396,,50.32636991749396,,False,77.63414240052677,12.929854714182369
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966854, 3534966837, 3534966820, 3534966832, 3534966854]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,49.35263367654178,,49.35263367654178,,False,77.63421590758504,12.929683368107492
nan,yes,nan,nan,nan,nan,nan,nan,"[3534964968, 3534964959, 3534964950, 3534964957, 3534964968]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,32.52463750934954,,32.52463750934954,,False,77.63483671711901,12.92945759935943
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967635, 3534967631, 3534967627, 9761173651, 3534967629, 3534967635]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,361.4276878503525,,361.4276878503525,,False,77.63173669193714,12.932720211632523
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967132, 3534967103, 3534966974, 3534967107, 3534967132]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,60.50847142832417,,60.50847142832417,,False,77.633712,12.9300063
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967608, 3534967606, 3534967602, 3534967604, 3534967608]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,297.3023942914995,,297.3023942914995,,False,77.6327016,12.93176455
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966929, 3534966914, 3534966855, 3534966871, 3534966929]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,89.90915566505392,,89.90915566505392,,False,77.633874,12.9298268
nan,yes,nan,nan,nan,nan,nan,nan,"[3534966880, 3534966864, 3534966844, 3534966860, 3534966880]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,41.601903233382394,,41.601903233382394,,False,77.63423345895521,12.929747967823511
nan,yes,nan,nan,nan,nan,nan,nan,"[3534967412, 3534967404, 3534967393, 3534967401, 3534967412]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,40.03233991466747,,40.03233991466747,,False,77.63369168180971,12.930503551556914
